Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.9458059145721,10.5717089431837,12.7272102369268,12.3097271173365,10.6636260517985,10.148381558573,11.6580824827459,10.2302556366865,9.12603706225985,9.2280857485569,8.45218320494398,7.81369792414716,8.31624752993602,7.80931895529113,8.04918842721228,7.42303960115952,6.57014512772575,0,0,0
Finland,FIN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,29.8573009493855,33.2492703522144,27.2937117309748,29.9378423287587,35.8779316045046,30.1086458810307,29.9910751915115,32.890708969946,40.5618440300521,35.966992716505,38.5804916732752,44.49903056985,0,0,0,0,0,0,0,0
Finland,FIN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,31.1,31.52,31.25,31.8,34.61,32.46,33.43,35.14,38.72,38.52,41.25,43.23,42.4,44.48,44.3,45.6,47.49,0,0,0
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.02631953482719,6.02667784171445,5.84238818030875,5.67076460296602,5.5640399420339,5.31413736475439,5.35040786583849,5.12710544623814,5.15235849401422,5.12789942785166,4.61480713608279,4.67593508663906,4.70347567349874,4.74791692880333,4.57051742845134,4.46016494835631,3.95368245187991,0,0,0
France,FRA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,11.2429885178738,9.86064669736174,10.9475758299498,11.6909263128767,12.9792089338645,13.1271635670849,13.8573593131131,11.5747472478095,14.8273540719154,17.045286239218,16.4559049430271,15.8576666299907,0,0,0,0,0,0,0,0
France,FRA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,8.95,8.66,8.52,9.46,10.6,11.32,11.99,10.65,12.35,13.44,13.19,13.34,14.25,14.12,15.21,15.53,16.87,0,0,0
Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.29825489905512,4.1542068346964,3.61862027747791,3.18827777469489,3.29540156177147,3.149348489485,3.36746722147384,3.259317348378,3.05001075295162,3.0439443052508,3.03126056572549,3.01491187897365,3.05995668692354,2.4972724702892,2.33593611713804,2.35176354398661,2.33327357514897,0,0,0
Gabon,GAB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,58.5064935064935,52.0965692503177,57.2372372372372,46.6551326412918,49.5060373216246,52.0196506550218,47.3385012919897,41.5972562469378,42.5138632162662,44.9904580152672,40.3403403403403,43.7441204139229,0,0,0,0,0,0,0,0
Gabon,GAB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,85.78,85.25,86.16,87.35,87.32,87.94,85.83,79.7,75.48,82.18,81.29,81.94,80.94,90.1,90.08,89.78,90.12,0,0,0
"Gambia, The",GMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.195134053869652,0.198449982172627,0.208730936940117,0.231743407353349,0.234930037318557,0.25818385309983,0.224129253719787,0.223649943049086,0.219746202597362,0.202647786757678,0.231519233044574,0.260037911654572,0.255997956159271,0.252941606311487,0.244507377758581,0.241900479217245,0.237529598930845,0,0,0
"Gambia, The",GMB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gambia, The",GMB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,61.25,61.71,60.21,57.27,56.28,53.91,56.6,56.24,56.95,59.33,53.17,48.95,48.62,48.02,48.09,47.32,49.74,48.74,0,0
Georgia,GEO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.858876491467507,1.08728602328423,1.21156690368155,1.45760873000535,1.25733769630311,1.47448405641855,1.40547363862154,1.73616463029767,1.92900055083653,2.15834227262897,2.32671060548785,2.52314190948536,2.63275300770891,2.65748105420488,2.60970672866505,2.83579124666916,2.75470919618902,0,0,0
Georgia,GEO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,87.3627960716349,85.8125774047062,72.9381089611637,81.8290926548248,84.727315745889,86.6090207992522,92.5227182931648,77.3984696880518,74.5023207839092,82.2248732478378,80.3683347796741,78.0393242869011,0,0,0,0,0,0,0,0
Georgia,GEO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,54.53,41.48,37.22,36.22,36.3,36.72,39.15,31.53,28.69,32.41,30.69,27.54,27.18,27.52,27.37,24.69,23.45,0,0,0
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.9504461302536,9.7294631214949,9.88647957169216,9.52762326749987,9.61745788706108,8.97173140678443,9.45338862684134,9.29900290355714,9.45128904680279,9.62422936749002,9.08852776834501,9.08734480366678,9.07297238768971,8.8583445114547,8.53704268780674,7.9271876239049,7.2552210281684,0,0,0
Germany,DEU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,9.26747449292675,10.1502111075024,11.3220131113963,13.9380080579109,14.6992338976639,16.0785536793646,16.7270736678142,20.3832827208232,23.0004585405584,24.0725497476084,26.1300965691114,29.2317701223308,0,0,0,0,0,0,0,0
Germany,DEU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.34,7.28,8.59,10.47,10.25,10.72,11.61,12.54,13.64,13.63,14.02,14.55,14.24,15.22,16.04,17.07,18.6,0,0,0
Ghana,GHA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.270459231082872,0.281420357807598,0.33761806891556,0.355086315690019,0.327504378324389,0.373547709685179,0.405971224942882,0.412238583609724,0.479415246317012,0.504973606930306,0.474057677945499,0.496024739617925,0.492155067910077,0.500789782048743,0.543393316646713,0.572264895729339,0.602887453142675,0,0,0
Ghana,GHA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,87.4482530220235,82.9257513258692,66.6548042704626,53.4107194038406,74.4233541566554,76.7693681625363,68.8108586603718,67.5089285714286,67.1240851630073,63.9888120581151,64.7303864846101,50.8920024366896,0,0,0,0,0,0,0,0
Ghana,GHA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,62.38,61.43,58.56,54.53,57.34,51.9,51.91,50.09,46.5,46.19,47.69,44.02,45.22,45.28,42.13,42.6,40.25,0,0,0
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.11394933209897,9.27863716282251,9.13788494425138,9.44111462280805,9.06364335794312,8.52976096102131,7.87481473681996,7.61350463430599,7.25081215401234,6.61037895212413,6.38505903145612,6.28508782508784,6.20348737018687,6.21083158316487,6.05813051890443,5.59528435262632,4.76718493701839,0,0,0
Greece,GRC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,10.0624011698094,10.7796119608932,12.7602652087938,7.32566854299884,9.1397507629705,13.3973876321734,18.3415552495337,13.7615764212803,16.7036909052015,25.1234373358546,24.1880698408915,28.6557832580757,0,0,0,0,0,0,0,0
Greece,GRC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,7.85,8.01,8.51,8.05,8.32,9.18,11.38,11.38,14.17,16.61,16.41,17.47,16.41,16.38,17.86,18.52,20.08,0,0,0
Grenada,GRD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.97961941634099,2.06795218314075,2.12545500414459,2.2447974938465,2.32489909137787,2.31701825181679,2.39917922815879,2.26509337092536,2.40354751880737,2.71153106161016,2.14881497304445,2.29114136829719,2.31232182451695,2.37758536565195,2.62890067138331,2.82096411459861,2.62406702085507,0,0,0
Grenada,GRD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,GRD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.56,10.58,10.37,9.89,10.69,10.46,10.53,11.27,11.37,10.93,11.27,11.07,11.4,11.48,10.69,10.37,10.36,9.96,0,0
Guatemala,GTM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.850047957326968,0.892596490718621,0.874124842110202,0.923216168681838,0.82044214919553,0.848874193850226,0.804898452539667,0.810858922089052,0.824228643300048,0.867210613999047,0.914557101787262,1.05707310890778,1.1026182595186,1.02751728089616,1.10575367270347,1.14537281500282,1.00040733564819,0,0,0
Guatemala,GTM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,44.7796125341308,47.4841595229221,51.9593436198873,47.6244860666971,55.4140857994953,49.1102022769979,63.8479703137299,64.4374251170896,66.8827029324267,67.1673387096774,68.574091332712,60.3906673901248,0,0,0,0,0,0,0,0
Guatemala,GTM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,66.1,65.24,64.73,63.28,66.51,65.27,67.08,67.09,67.36,67.19,66.25,63.29,63.24,64.99,64.02,62.82,65.46,0,0,0
Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.197845361458643,0.2008290049774,0.203780561323598,0.207236095803933,0.205812295464573,0.211958041867326,0.243682823651839,0.24902846886389,0.228832188369081,0.195379103300369,0.196384745395564,0.216953417676487,0.235227854196447,0.271355057259789,0.297494261984837,0.350765779082478,0.34364615086247,0,0,0
Guinea,GIN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,61.4617940199336,62.4525916561315,63.1506849315069,68.1875792141952,62.7376425855513,62.3481781376518,76.379726468222,74.7564056297365,67.3763736263736,73.7196147378077,59.7697922515441,78.751565015203,0,0,0,0,0,0,0,0
Guinea,GIN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,83.19,81.56,81.06,80.36,80.15,79.25,75.71,74.75,76.36,78.53,78.57,76.23,75.29,71.96,73.18,68.27,65.77,65.53,0,0
Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.15248598932895,0.151843173181669,0.153243320267225,0.158489202879967,0.150225304364126,0.153614860175118,0.153775475044984,0.151334634749042,0.148845809657673,0.145722021990242,0.151206699443415,0.157581198477963,0.166253123378351,0.16310020182719,0.165094768449133,0.16508860634868,0.163208368967987,0,0,0
Guinea-Bissau,GNB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,88.55,88.53,88.29,87.9,88.42,87.89,87.81,87.87,87.81,87.71,87.28,87.15,86.77,86.75,86.57,86.2,87.22,87.26,0,0
Guyana,GUY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.19837879919624,1.95022041334248,1.75746043802011,2.12181816499476,2.1265000331499,2.16596695143346,2.35221918570137,2.46106714322185,2.6893702131549,2.64322603087956,2.74710077684509,2.7547610627908,3.26523837188623,3.24113136945596,3.29351227349226,3.50033114116629,3.47277101663067,0,0,0
Guyana,GUY,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guyana,GUY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,35.71,34.87,37.02,33.31,32.74,31.63,30.95,33.14,28.99,26.85,24.02,24.95,21.34,22.12,16.77,11.31,12.04,11.97,0,0
Haiti,HTI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.185995876354923,0.187095995346744,0.185489594107155,0.2171147200893,0.211931869747068,0.204652562349971,0.249743977372476,0.270992108746441,0.238940563023005,0.258338055000553,0.290138810726091,0.310537245413729,0.314036533462437,0.30618371925255,0.298729952296593,0.297241022260954,0.283815024249564,0,0,0
Haiti,HTI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,47.5319926873857,47.6618705035971,47.5438596491228,32.9059829059829,37.2427983539095,28.7101248266297,30.1533219761499,12.8313891834571,20.0909090909091,13.3649289099526,8.71248789932236,7.99614643545279,0,0,0,0,0,0,0,0
Haiti,HTI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.11,81.11,81.37,79.26,79.64,80.33,78.99,79.01,82.19,80.39,77.77,76.12,76.13,76.17,76.25,76.37,76.31,0,0,0
Honduras,HND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.02361958375043,0.921871350193328,1.0296054330424,1.07718353624511,1.05990327800926,0.975305721598656,0.937979274004421,1.09833523997205,1.13568962715046,1.08083592531217,1.08285131015576,1.13380970799413,1.09871281471182,0.974047356339701,0.922234078945353,1.02385531471622,0.872911171700029,0,0,0
Honduras,HND,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,29.9670239076669,32.9466357308585,36.9282136894825,37.6006314127861,37.9905329057871,44.7547169811321,47.808764940239,46.7790408989939,49.3023255813954,46.7550161010652,43.8293107738243,42.2755158951478,0,0,0,0,0,0,0,0
Honduras,HND,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.7,51.37,52.22,50.57,49.97,50.45,53.63,50.92,49.39,51.1,52.16,50.74,52.66,45.6,48.83,46.16,50.09,0,0,0
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.57524349603736,5.54385244865578,5.50645046304525,5.35516886805399,5.28125195503412,4.77309893092146,4.78803898751033,4.7040297031798,4.37758218903705,4.12031356861289,4.11750182537459,4.40759693053804,4.50869128796621,5.05210173390467,5.03325434726835,4.8368762665486,4.59165290704788,0,0,0
Hungary,HUN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2.77678889284443,5.22989148674348,4.16352937895647,4.71221221221221,5.88881948782011,8.06227024618469,8.08113242888871,7.51825425469891,7.6396708531832,9.20314253647587,10.6831790963527,10.5826906598115,0,0,0,0,0,0,0,0
Hungary,HUN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.63,7.29,7.86,9,8.96,12.29,13.46,14.74,16.47,17.18,15.72,15.6,15.34,14.55,13.6,13.64,14.76,0,0,0
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.90892034210508,7.62046142336234,7.61022707072835,7.64836342861545,6.87628775038278,6.61854511317147,6.15997308523115,5.91933269386297,5.79921176367877,6.27555874031702,6.25408539155614,6.21948823360488,4.86824728192011,4.86604542807222,4.81768876817655,4.54345010442003,3.94746536485266,0,0,0
Iceland,ISL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.9536124318683,99.9424361040755,99.9597180261833,99.9749519913167,99.9878544968725,99.9881192824047,99.9882759833519,99.9883795247226,99.9829050088324,99.9724000883197,99.9834464492634,99.9787222724613,0,0,0,0,0,0,0,0
Iceland,ISL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,61.88,62.7,64.19,67.5,73.92,74.61,75.89,77.12,77.71,76.62,76.95,77.76,80.77,80.68,81.26,81.57,82.79,0,0,0
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.955470157428994,0.984261472618751,1.03653392155165,1.1235994817209,1.18036124666151,1.27887360284089,1.33803383522422,1.39687849773199,1.49820412282441,1.52767440026001,1.64246527737333,1.63132348717228,1.63991401876928,1.70492672078233,1.79559529858433,1.75253436625037,1.57609323191648,0,0,0
India,IND,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,14.4825005007376,16.6190180757235,17.5404247180092,17.8640856862195,16.5098337370558,15.6600552489802,16.0437444354595,17.316962856526,15.732973360913,17.3493138262499,16.2538398153488,15.3430503454798,0,0,0,0,0,0,0,0
India,IND,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,44.92,44.16,43.16,41.54,39.38,37.41,36.16,35.01,34.75,34.86,33.85,33.4,33.01,32.57,32.73,33.27,35.82,0,0,0
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.51030150470751,1.49536891530725,1.57235136177763,1.61781217779373,1.58083241547306,1.62287572364692,1.70290597910492,1.92554222355036,1.92545004760659,1.77040203245853,1.89142782676209,1.88756448144649,1.84830385185678,1.94857443086369,2.12683683837158,2.24528577070833,2.07165896221472,0,0,0
Indonesia,IDN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,13.6065178133036,13.6055328591928,12.2587772033185,12.9038838981084,13.3158324739161,13.2330616046028,15.8540249182646,11.9928905172367,11.2368144778283,12.2701601703546,11.4751004932507,10.6511556345733,12.0719582395239,12.5605535137614,17.0370007361396,16.2466452115754,0,0,0,0
Indonesia,IDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,41.46,41.57,40.07,40.01,41.12,38.18,35.96,32.39,30.09,30.63,29.29,26.58,27.77,24.88,22.05,19.77,22.01,0,0,0
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.04764373362858,6.42318378827662,6.79304015839326,7.10933265530428,7.13393012945701,7.29652191655885,7.1798251528995,7.23119486664987,7.2308576752779,7.43960075518748,7.57057831407027,7.32579213851096,7.28896617589145,7.41290262847642,7.44512790495015,7.22298000274987,7.06335132057733,0,0,0
"Iran, Islamic Rep.",IRN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,6.39475670688602,9.08034230268182,9.54474211394941,8.88786485347033,2.42343728149909,3.36992365722546,4.16339355852317,5.12264009464616,4.98552753700703,5.70772079837216,5.19538689554967,5.10488787847473,0,0,0,0,0,0,0,0
"Iran, Islamic Rep.",IRN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.74,1.4,1.4,1.3,0.7,0.78,0.9,0.92,0.93,0.99,0.93,0.91,1.04,0.98,1,1,1.03,0,0,0
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.16265711110125,2.96626493396004,2.86996567828519,2.67437989619791,3.01646761331506,3.11021742518086,3.47195694849252,3.49124674266319,3.80943176187109,3.92042117367214,3.6478560889955,3.52694421151988,3.70255080483218,3.94880897233655,4.14268046621517,4.34726413932218,3.84217781974399,0,0,0
Iraq,IRQ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,1.52655209784796,19.7368421052632,18.0232386246046,17.2578752595,9.44751680763392,8.52643538457473,9.74687167743518,6.30206110977126,9.54409144247903,8.14248057238711,4.32505017117223,3.7317547372392,0,0,0,0,0,0,0,0
Iraq,IRQ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.36,2.43,2.56,2,1.15,1.21,1.67,1.14,1.3,1.46,1,0.82,0.94,0.57,0.49,1.04,1.08,0,0,0
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.9790475404286,11.2142943339694,11.0593877607848,10.5945475071051,10.2262724232127,8.9481685637902,8.84787907428585,7.96668794720795,8.04636035875816,7.71834346349422,7.63385246922327,7.88760935074481,8.2033757874051,7.84814955647433,7.69902755440575,7.25774875667262,6.76822759018266,0,0,0
Ireland,IRL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,5.52845528455285,7.30898306407555,9.12745242661159,10.0333967752361,11.9967901564799,14.6934687745905,13.2311186825667,19.9639228390517,19.365535536642,22.0058651026393,24.7597644141352,27.9654080216378,0,0,0,0,0,0,0,0
Ireland,IRL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.31,2.89,3.23,3.55,4.19,5.3,5.29,6.96,6.9,7.71,8.78,9.52,8.61,10.11,10.83,12.33,13.69,0,0,0
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.27594360405346,8.80397108266836,9.12017806257709,9.27534435453545,9.12707968476357,8.7805519931602,9.25026234324991,8.99106338046306,9.61547310536628,8.31348098517278,7.8773324245043,7.9133542559158,7.63316171308214,7.56387361849127,6.91499302021885,6.9357521537442,6.34521600416707,0,0,0
Israel,ISR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.0824890543370207,0.0802436113740175,0.0494481585505756,0.0446162998215348,0.0561383811094348,0.179973821989529,0.290146950896895,0.504365019521105,0.76821738647366,0.931150321255015,1.5144788120961,1.89020023043627,0,0,0,0,0,0,0,0
Israel,ISR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.73,7.03,6.86,6.72,8.9,8.46,8.55,9.08,2.88,3.27,3.7,3.74,3.99,3.89,3.85,4.49,5.61,0,0,0
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.18934076598023,8.17381434687257,8.02584391412222,7.86078687080444,7.5643247964943,6.71892118781227,6.83687516276224,6.6805503702131,6.32766192019354,5.75187766207853,5.38744255964141,5.56329428886422,5.49824437749353,5.43791206092819,5.37694036055885,5.31103098673157,4.73237277079935,0,0,0
Italy,ITA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,18.2133837316627,16.318218568926,16.456444939891,15.4807249320295,18.5511933581478,24.0189363067266,25.760359871876,27.5947287192996,31.0203903154411,38.905348564998,43.3916063800716,38.6792251795342,0,0,0,0,0,0,0,0
Italy,ITA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,5.94,6.7,7.51,8.73,10.82,12.54,12.79,11.9,14.39,16.32,17.13,16.57,16.09,16.43,17.08,17.27,18.69,0,0,0
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.96843271682237,3.94629833502873,4.48376374709071,4.45335646361405,3.55000953391511,2.89780969078398,2.73594899001279,2.74178318959977,2.5215440009247,2.66929522571795,2.58257818248811,2.53671122530592,2.69365735479601,2.57266121060713,3.05458890724385,2.98328969678791,2.06904180772051,0,0,0
Jamaica,JAM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,3.28391298323403,3.69172729722447,3.94754449350997,4.96997998665777,6.13931523022432,7.36698499317872,7.68518518518519,8.72652313330279,10.924158714214,9.84222389181067,9.79631425800194,10.2620087336245,0,0,0,0,0,0,0,0
Jamaica,JAM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.4,5.43,4.82,5.35,5.99,7.5,8.99,9.84,12.16,11.39,11.88,12.12,11.13,10.98,8.88,9.2,11.43,0,0,0
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.44956363835599,9.51276404248159,9.33129428879816,9.5936031749752,9.04895324957248,8.60923098549751,9.03600999453424,9.49500989572333,9.82785573811594,9.94449527247048,9.56430591784783,9.26804964566898,9.16671440712644,9.06369120751032,8.76197885041518,8.47840057488964,8.0314958696668,0,0,0
Japan,JPN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,9.79582716934759,8.40711373205297,9.44909822599951,8.20178689867738,8.78932661054861,9.14571650806042,10.5317771633873,11.4628446015564,11.1942473822485,12.2052917942741,14.0593593575553,15.9847807230219,0,0,0,0,0,0,0,0
Japan,JPN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.26,4.01,4.43,4.28,4.44,4.51,4.66,4.82,4.68,5.05,5.58,6.16,6.38,6.92,7.26,7.76,8.45,0,0,0
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.35854651750237,3.49896645859653,3.31937135547279,3.25796556615731,3.01664150662918,3.04771349221952,2.91387220039999,2.91931904168507,3.34494706846206,3.09347308459958,2.95137713839159,2.66573038027454,2.4817715734492,2.54731566057105,2.36236318537572,2.16362144761182,1.9191724264898,0,0,0
Jordan,JOR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.691424110627858,0.673296043090947,0.539568345323741,0.569186985616491,0.53475935828877,0.483464125560538,0.494010962983014,0.450604219294053,0.42178838274283,0.370735098186874,0.362239297475302,0.967708004628169,0,0,0,0,0,0,0,0
Jordan,JOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.83,1.69,2.28,2.32,2.74,2.78,2.95,3,2.91,3.12,3.1,3.19,4.67,5.26,7.17,8.46,11.04,0,0,0
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.5261951921084,11.1716693748985,12.1046688726905,12.8125768525733,15.3412531633198,13.274060944687,14.0732754184079,14.824684750479,14.5663225959365,15.2631047859855,12.1042254914238,10.8910512947587,11.3788397304605,11.9137581041033,11.8675495659661,11.0508703486337,11.2977433059429,0,0,0
Kazakhstan,KAZ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,12.0352528194787,11.5789939127743,10.840531978732,10.6673803493564,9.28703922715899,8.73967729640452,9.70645887278271,9.10424318019079,8.23125074070483,7.50538385425761,7.87775535843454,8.87402787692077,0,0,0,0,0,0,0,0
Kazakhstan,KAZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.89,2.09,2.13,1.83,1.15,1.31,1.38,1.38,1.33,1.16,1.34,1.72,2.07,2.01,1.88,1.85,1.78,0,0,0
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.220244197518061,0.242937186357954,0.264463997037475,0.25945667922109,0.265693416128019,0.307805552827632,0.323340092266238,0.327520882772203,0.296879604689277,0.32120873806002,0.364375325524079,0.386120073710359,0.403178474765564,0.41058150997657,0.385437968227287,0.382362032876395,0.374079219355755,0,0,0
Kenya,KEN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,74.9860309182343,71.6623600344531,70.3408728894552,71.6005556413027,63.1306990881459,55.2915129151291,69.0695158236408,66.8729851708575,74.7765397330721,69.2879675529518,81.4862821343703,87.5142472282665,0,0,0,0,0,0,0,0
Kenya,KEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.67,80.69,79.26,79.78,79.87,77.61,76.11,76.79,78.25,76.55,74.31,71.96,71.07,71.03,71.63,71.42,72.5,0,0,0
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.527934818756235,0.629558697689581,0.682433580128493,0.570599423518108,0.615585864609584,0.552851050983056,0.502801055604426,0.493305785876164,0.516941711910265,0.563052130861081,0.522676870896204,0.520105906243841,0.47842852682828,0.60401123278111,0.598719133656685,0.592397034795277,0.449933972782553,0,0,0
Kiribati,KIR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,0,0,0,0,0,0,0,0,7.27272727272727,0,0,0,0,0,0,0,0
Kiribati,KIR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.55,48.51,48.12,48.42,49.74,50.82,50.24,50.57,48.76,46.15,48,47.33,48.09,42.66,42.52,42.59,42.75,42.8,0,0
"Korea, Dem. People's Rep.",PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.10342466239619,3.22303049726356,3.25705060385766,2.69471327291361,2.9764747274383,2.24790512250489,2.09385437792051,1.49690186597376,1.54627754917375,1.10508359411769,1.24266246960187,0.993803353113853,1.10784288896746,2.12750106098759,1.95495002388823,2.15676369121383,2.02714861876503,0,0,0
"Korea, Dem. People's Rep.",PRK,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,56.8879989077504,57.3149441340782,56.2513929128594,61.7014356734656,60.6248653307477,59.1659961187107,61.8537666174298,68.6570269426818,70.1809107922645,75.8236962688195,72.589200960411,72.7960981291403,0,0,0,0,0,0,0,0
